Title,ECR,EPP,Greens/EFA,IDG,NI,REG,S&D,The Left,ECR%,EPP%,Greens/EFA%,IDG%,NI%,REG%,S&D%,The Left%
12247,46,171,68,0,28,101,142,1,0.742,0.94,0.919,0.0,0.491,0.935,0.922,0.024
12248,64,173,68,44,33,101,142,15,1.032,0.951,0.919,0.603,0.579,0.935,0.922,0.366
12249,64,173,68,44,31,101,142,15,1.032,0.951,0.919,0.603,0.544,0.935,0.922,0.366
12250,64,173,68,44,31,101,142,15,1.032,0.951,0.919,0.603,0.544,0.935,0.922,0.366
12251,29,162,68,0,32,100,142,1,0.468,0.89,0.919,0.0,0.561,0.926,0.922,0.024
12252,0,5,67,1,16,34,142,35,0.0,0.027,0.905,0.014,0.281,0.315,0.922,0.854
12253,1,0,16,44,18,0,1,37,0.016,0.0,0.216,0.603,0.316,0.0,0.006,0.902
12254,1,0,2,21,13,0,1,29,0.016,0.0,0.027,0.288,0.228,0.0,0.006,0.707
12255,0,0,17,20,12,0,3,30,0.0,0.0,0.23,0.274,0.211,0.0,0.019,0.732
12256,57,171,67,63,35,101,142,36,0.919,0.94,0.905,0.863,0.614,0.935,0.922,0.878
12257,4,171,68,44,34,101,142,37,0.065,0.94,0.919,0.603,0.596,0.935,0.922,0.902
12258,0,21,68,25,16,94,142,34,0.0,0.115,0.919,0.342,0.281,0.87,0.922,0.829
12259,1,171,68,25,30,81,142,35,0.016,0.94,0.919,0.342,0.526,0.75,0.922,0.854
12260,1,22,68,1,19,76,142,37,0.016,0.121,0.919,0.014,0.333,0.704,0.922,0.902
12261,8,30,68,1,16,75,142,37,0.129,0.165,0.919,0.014,0.281,0.694,0.922,0.902
12262,1,170,68,28,30,93,142,35,0.016,0.934,0.919,0.384,0.526,0.861,0.922,0.854
12263,0,78,68,4,17,29,142,37,0.0,0.429,0.919,0.055,0.298,0.269,0.922,0.902
12264,0,81,68,4,18,29,141,37,0.0,0.445,0.919,0.055,0.316,0.269,0.916,0.902
12265,0,96,68,4,17,29,142,37,0.0,0.527,0.919,0.055,0.298,0.269,0.922,0.902
12266,3,170,68,1,30,84,142,37,0.048,0.934,0.919,0.014,0.526,0.778,0.922,0.902
12267,0,17,68,1,18,72,142,37,0.0,0.093,0.919,0.014,0.316,0.667,0.922,0.902
12268,0,20,65,19,22,73,134,35,0.0,0.11,0.878,0.26,0.386,0.676,0.87,0.854
12269,45,166,68,0,30,82,142,37,0.726,0.912,0.919,0.0,0.526,0.759,0.922,0.902
12270,48,172,14,25,23,82,141,21,0.774,0.945,0.189,0.342,0.404,0.759,0.916,0.512
12271,56,171,14,34,25,82,141,37,0.903,0.94,0.189,0.466,0.439,0.759,0.916,0.902
12272,44,158,68,1,29,94,142,33,0.71,0.868,0.919,0.014,0.509,0.87,0.922,0.805
12273,0,47,68,0,15,91,141,35,0.0,0.258,0.919,0.0,0.263,0.843,0.916,0.854
12274,0,4,68,1,16,1,141,36,0.0,0.022,0.919,0.014,0.281,0.009,0.916,0.878
12275,53,173,1,37,18,101,8,0,0.855,0.951,0.014,0.507,0.316,0.935,0.052,0.0
12276,43,172,68,1,30,101,142,34,0.694,0.945,0.919,0.014,0.526,0.935,0.922,0.829
12277,0,24,68,1,18,92,142,35,0.0,0.132,0.919,0.014,0.316,0.852,0.922,0.854
12278,44,168,68,26,34,97,141,37,0.71,0.923,0.919,0.356,0.596,0.898,0.916,0.902
12279,0,26,68,2,28,71,141,37,0.0,0.143,0.919,0.027,0.491,0.657,0.916,0.902
12280,52,169,68,55,36,101,142,37,0.839,0.929,0.919,0.753,0.632,0.935,0.922,0.902
12281,0,8,68,28,17,100,142,37,0.0,0.044,0.919,0.384,0.298,0.926,0.922,0.902
12282,64,170,1,25,26,100,139,0,1.032,0.934,0.014,0.342,0.456,0.926,0.903,0.0
12283,0,17,68,4,19,34,142,37,0.0,0.093,0.919,0.055,0.333,0.315,0.922,0.902
12284,57,173,68,47,35,101,142,37,0.919,0.951,0.919,0.644,0.614,0.935,0.922,0.902
12285,0,83,65,1,18,76,137,35,0.0,0.456,0.878,0.014,0.316,0.704,0.89,0.854
12286,49,163,68,25,29,91,132,7,0.79,0.896,0.919,0.342,0.509,0.843,0.857,0.171
12287,0,1,3,22,13,0,9,36,0.0,0.005,0.041,0.301,0.228,0.0,0.058,0.878
12288,4,168,68,52,20,97,139,37,0.065,0.923,0.919,0.712,0.351,0.898,0.903,0.902
12289,0,11,68,2,20,2,134,37,0.0,0.06,0.919,0.027,0.351,0.019,0.87,0.902
12290,8,15,68,1,18,82,134,37,0.129,0.082,0.919,0.014,0.316,0.759,0.87,0.902
12291,3,25,68,43,22,21,137,37,0.048,0.137,0.919,0.589,0.386,0.194,0.89,0.902
12292,3,169,68,27,31,83,142,35,0.048,0.929,0.919,0.37,0.544,0.769,0.922,0.854
12293,0,167,68,0,30,101,142,37,0.0,0.918,0.919,0.0,0.526,0.935,0.922,0.902
12294,0,10,65,0,20,72,139,36,0.0,0.055,0.878,0.0,0.351,0.667,0.903,0.878
12295,9,7,68,0,18,32,134,32,0.145,0.038,0.919,0.0,0.316,0.296,0.87,0.78
12296,45,168,68,24,30,95,140,37,0.726,0.923,0.919,0.329,0.526,0.88,0.909,0.902
12297,0,20,68,0,16,75,136,37,0.0,0.11,0.919,0.0,0.281,0.694,0.883,0.902
12298,14,163,68,57,34,101,142,37,0.226,0.896,0.919,0.781,0.596,0.935,0.922,0.902
12299,10,100,68,2,15,100,132,36,0.161,0.549,0.919,0.027,0.263,0.926,0.857,0.878
12300,57,168,68,58,37,100,142,37,0.919,0.923,0.919,0.795,0.649,0.926,0.922,0.902
12301,0,17,68,24,19,76,139,37,0.0,0.093,0.919,0.329,0.333,0.704,0.903,0.902
12302,8,168,68,0,28,101,142,36,0.129,0.923,0.919,0.0,0.491,0.935,0.922,0.878
12303,3,94,68,0,16,37,142,37,0.048,0.516,0.919,0.0,0.281,0.343,0.922,0.902
12304,44,168,68,43,34,77,137,35,0.71,0.923,0.919,0.589,0.596,0.713,0.89,0.854
12305,0,88,68,3,17,31,137,36,0.0,0.484,0.919,0.041,0.298,0.287,0.89,0.878
12306,11,168,68,24,18,81,142,37,0.177,0.923,0.919,0.329,0.316,0.75,0.922,0.902
12307,8,22,68,3,18,0,142,37,0.129,0.121,0.919,0.041,0.316,0.0,0.922,0.902
12308,0,25,68,0,16,74,142,36,0.0,0.137,0.919,0.0,0.281,0.685,0.922,0.878
12309,0,35,68,0,16,75,142,37,0.0,0.192,0.919,0.0,0.281,0.694,0.922,0.902
12310,0,29,68,0,17,74,142,37,0.0,0.159,0.919,0.0,0.298,0.685,0.922,0.902
12311,2,163,68,0,16,81,142,35,0.032,0.896,0.919,0.0,0.281,0.75,0.922,0.854
12312,1,18,68,0,18,71,142,37,0.016,0.099,0.919,0.0,0.316,0.657,0.922,0.902
12313,0,7,68,0,18,71,142,37,0.0,0.038,0.919,0.0,0.316,0.657,0.922,0.902
12314,0,13,68,0,18,71,142,37,0.0,0.071,0.919,0.0,0.316,0.657,0.922,0.902
12315,1,14,68,0,18,71,142,37,0.016,0.077,0.919,0.0,0.316,0.657,0.922,0.902
12316,53,172,67,45,35,97,142,36,0.855,0.945,0.905,0.616,0.614,0.898,0.922,0.878
12317,64,173,2,61,22,101,24,3,1.032,0.951,0.027,0.836,0.386,0.935,0.156,0.073
12318,48,167,68,34,31,75,142,37,0.774,0.918,0.919,0.466,0.544,0.694,0.922,0.902
12319,0,10,68,0,19,74,142,24,0.0,0.055,0.919,0.0,0.333,0.685,0.922,0.585
12320,4,172,68,45,36,94,142,37,0.065,0.945,0.919,0.616,0.632,0.87,0.922,0.902
12321,0,5,68,2,18,27,137,37,0.0,0.027,0.919,0.027,0.316,0.25,0.89,0.902
12322,62,173,68,42,27,100,142,28,1.0,0.951,0.919,0.575,0.474,0.926,0.922,0.683
12323,0,5,68,25,15,1,142,34,0.0,0.027,0.919,0.342,0.263,0.009,0.922,0.829
12324,52,169,68,38,31,101,142,37,0.839,0.929,0.919,0.521,0.544,0.935,0.922,0.902
12325,0,25,68,29,21,76,141,37,0.0,0.137,0.919,0.397,0.368,0.704,0.916,0.902
12326,53,168,68,32,34,89,142,37,0.855,0.923,0.919,0.438,0.596,0.824,0.922,0.902
12327,48,22,68,5,21,3,142,37,0.774,0.121,0.919,0.068,0.368,0.028,0.922,0.902
12328,0,13,2,0,5,71,4,2,0.0,0.071,0.027,0.0,0.088,0.657,0.026,0.049
12329,5,173,68,29,32,100,142,37,0.081,0.951,0.919,0.397,0.561,0.926,0.922,0.902
12330,15,6,0,64,12,1,0,2,0.242,0.033,0.0,0.877,0.211,0.009,0.0,0.049
12331,15,173,68,53,36,99,142,37,0.242,0.951,0.919,0.726,0.632,0.917,0.922,0.902
12332,59,10,0,35,5,0,0,1,0.952,0.055,0.0,0.479,0.088,0.0,0.0,0.024
12333,7,172,68,38,33,100,142,37,0.113,0.945,0.919,0.521,0.579,0.926,0.922,0.902
12334,59,10,0,35,6,0,0,0,0.952,0.055,0.0,0.479,0.105,0.0,0.0,0.0
12335,4,173,68,38,33,100,142,37,0.065,0.951,0.919,0.521,0.579,0.926,0.922,0.902
12336,59,11,0,34,6,0,0,1,0.952,0.06,0.0,0.466,0.105,0.0,0.0,0.024
12337,4,173,68,38,33,95,142,37,0.065,0.951,0.919,0.521,0.579,0.88,0.922,0.902
12338,63,171,0,63,26,6,0,1,1.016,0.94,0.0,0.863,0.456,0.056,0.0,0.024
12339,4,173,68,25,34,100,142,37,0.065,0.951,0.919,0.342,0.596,0.926,0.922,0.902
12340,8,5,68,38,23,94,141,37,0.129,0.027,0.919,0.521,0.404,0.87,0.916,0.902
12341,5,7,68,29,23,94,141,37,0.081,0.038,0.919,0.397,0.404,0.87,0.916,0.902
12342,56,159,0,54,25,6,0,1,0.903,0.874,0.0,0.74,0.439,0.056,0.0,0.024
12343,4,3,68,38,24,99,142,37,0.065,0.016,0.919,0.521,0.421,0.917,0.922,0.902
12344,58,166,0,53,25,6,0,0,0.935,0.912,0.0,0.726,0.439,0.056,0.0,0.0
12345,8,173,68,62,36,99,142,37,0.129,0.951,0.919,0.849,0.632,0.917,0.922,0.902
12346,2,170,68,29,23,100,142,37,0.032,0.934,0.919,0.397,0.404,0.926,0.922,0.902
12347,8,1,68,29,23,99,142,37,0.129,0.005,0.919,0.397,0.404,0.917,0.922,0.902
12348,7,173,68,43,30,90,142,37,0.113,0.951,0.919,0.589,0.526,0.833,0.922,0.902
12349,16,7,0,64,11,0,0,2,0.258,0.038,0.0,0.877,0.193,0.0,0.0,0.049
12350,8,172,68,10,33,95,142,37,0.129,0.945,0.919,0.137,0.579,0.88,0.922,0.902
12351,16,7,0,64,11,0,0,2,0.258,0.038,0.0,0.877,0.193,0.0,0.0,0.049
12352,59,171,68,53,35,95,142,37,0.952,0.94,0.919,0.726,0.614,0.88,0.922,0.902
12353,13,8,0,64,10,0,0,2,0.21,0.044,0.0,0.877,0.175,0.0,0.0,0.049
12354,36,173,68,50,35,94,142,37,0.581,0.951,0.919,0.685,0.614,0.87,0.922,0.902
12355,33,172,68,62,38,99,142,37,0.532,0.945,0.919,0.849,0.667,0.917,0.922,0.902
12356,1,173,68,28,33,95,142,35,0.016,0.951,0.919,0.384,0.579,0.88,0.922,0.854
12357,5,0,0,63,11,1,0,0,0.081,0.0,0.0,0.863,0.193,0.009,0.0,0.0
12358,58,173,68,53,39,100,142,37,0.935,0.951,0.919,0.726,0.684,0.926,0.922,0.902
12359,6,1,0,63,10,0,0,1,0.097,0.005,0.0,0.863,0.175,0.0,0.0,0.024
12360,1,172,68,29,33,100,142,35,0.016,0.945,0.919,0.397,0.579,0.926,0.922,0.854
12361,17,6,0,64,11,0,0,1,0.274,0.033,0.0,0.877,0.193,0.0,0.0,0.024
12362,59,173,68,53,36,95,142,37,0.952,0.951,0.919,0.726,0.632,0.88,0.922,0.902
12363,63,12,0,44,13,0,0,2,1.016,0.066,0.0,0.603,0.228,0.0,0.0,0.049
12364,5,167,68,54,33,92,142,37,0.081,0.918,0.919,0.74,0.579,0.852,0.922,0.902
12365,52,11,67,38,24,98,142,37,0.839,0.06,0.905,0.521,0.421,0.907,0.922,0.902
12366,8,174,68,21,35,99,142,37,0.129,0.956,0.919,0.288,0.614,0.917,0.922,0.902
12367,59,174,68,46,38,99,141,39,0.952,0.956,0.919,0.63,0.667,0.917,0.916,0.951
12368,4,171,69,1,29,101,141,37,0.065,0.94,0.932,0.014,0.509,0.935,0.916,0.902
12369,0,170,69,2,30,101,142,37,0.0,0.934,0.932,0.027,0.526,0.935,0.922,0.902
12370,51,172,68,43,21,100,137,33,0.823,0.945,0.919,0.589,0.368,0.926,0.89,0.805
12371,61,171,67,23,31,99,139,16,0.984,0.94,0.905,0.315,0.544,0.917,0.903,0.39
12372,4,0,15,26,16,0,5,39,0.065,0.0,0.203,0.356,0.281,0.0,0.032,0.951
12373,1,6,0,1,16,24,5,39,0.016,0.033,0.0,0.014,0.281,0.222,0.032,0.951
12374,0,1,15,24,20,0,141,39,0.0,0.005,0.203,0.329,0.351,0.0,0.916,0.951
12375,1,0,0,23,23,0,6,39,0.016,0.0,0.0,0.315,0.404,0.0,0.039,0.951
12376,1,0,67,4,18,1,7,36,0.016,0.0,0.905,0.055,0.316,0.009,0.045,0.878
12377,1,1,15,0,18,0,142,32,0.016,0.005,0.203,0.0,0.316,0.0,0.922,0.78
12378,1,5,68,3,18,0,12,35,0.016,0.027,0.919,0.041,0.316,0.0,0.078,0.854
12379,0,1,68,0,19,0,142,39,0.0,0.005,0.919,0.0,0.333,0.0,0.922,0.951
12380,0,1,68,0,19,0,12,39,0.0,0.005,0.919,0.0,0.333,0.0,0.078,0.951
12381,1,1,15,0,18,0,2,32,0.016,0.005,0.203,0.0,0.316,0.0,0.013,0.78
12382,57,169,67,58,23,99,139,34,0.919,0.929,0.905,0.795,0.404,0.917,0.903,0.829
12383,62,171,68,64,39,99,141,39,1.0,0.94,0.919,0.877,0.684,0.917,0.916,0.951
12384,62,172,68,64,40,99,141,39,1.0,0.945,0.919,0.877,0.702,0.917,0.916,0.951
12385,58,16,47,30,11,1,3,0,0.935,0.088,0.635,0.411,0.193,0.009,0.019,0.0
12386,61,172,68,64,37,99,141,39,0.984,0.945,0.919,0.877,0.649,0.917,0.916,0.951
12387,50,11,46,55,21,95,130,37,0.806,0.06,0.622,0.753,0.368,0.88,0.844,0.902
12388,50,5,47,54,16,3,6,2,0.806,0.027,0.635,0.74,0.281,0.028,0.039,0.049
12389,31,169,67,59,37,95,138,39,0.5,0.929,0.905,0.808,0.649,0.88,0.896,0.951
12390,63,174,67,59,37,100,142,39,1.016,0.956,0.905,0.808,0.649,0.926,0.922,0.951
12391,20,6,68,0,19,95,142,34,0.323,0.033,0.919,0.0,0.333,0.88,0.922,0.829
12392,0,6,68,0,15,68,132,39,0.0,0.033,0.919,0.0,0.263,0.63,0.857,0.951
12393,0,2,65,0,15,75,129,31,0.0,0.011,0.878,0.0,0.263,0.694,0.838,0.756
12394,34,170,0,20,19,1,0,1,0.548,0.934,0.0,0.274,0.333,0.009,0.0,0.024
12395,40,168,1,26,19,1,3,0,0.645,0.923,0.014,0.356,0.333,0.009,0.019,0.0
12396,32,174,68,33,29,100,142,39,0.516,0.956,0.919,0.452,0.509,0.926,0.922,0.951
12397,1,5,68,9,16,99,142,39,0.016,0.027,0.919,0.123,0.281,0.917,0.922,0.951
12398,1,5,68,0,15,81,132,39,0.016,0.027,0.919,0.0,0.263,0.75,0.857,0.951
12399,1,8,63,0,16,94,139,36,0.016,0.044,0.851,0.0,0.281,0.87,0.903,0.878
12400,56,1,68,33,21,5,142,39,0.903,0.005,0.919,0.452,0.368,0.046,0.922,0.951
12401,3,163,66,13,28,85,132,36,0.048,0.896,0.892,0.178,0.491,0.787,0.857,0.878
12402,7,162,66,25,28,75,132,29,0.113,0.89,0.892,0.342,0.491,0.694,0.857,0.707
12403,0,0,0,20,15,0,8,34,0.0,0.0,0.0,0.274,0.263,0.0,0.052,0.829
12404,37,1,3,16,7,0,0,39,0.597,0.005,0.041,0.219,0.123,0.0,0.0,0.951
12405,38,1,3,35,7,0,0,37,0.613,0.005,0.041,0.479,0.123,0.0,0.0,0.902
12406,0,0,68,20,19,0,133,36,0.0,0.0,0.919,0.274,0.333,0.0,0.864,0.878
12407,0,1,68,20,11,0,5,39,0.0,0.005,0.919,0.274,0.193,0.0,0.032,0.951
12408,9,155,67,22,16,78,129,0,0.145,0.852,0.905,0.301,0.281,0.722,0.838,0.0
12409,50,144,58,48,25,86,116,35,0.806,0.791,0.784,0.658,0.439,0.796,0.753,0.854
12410,4,2,62,1,12,0,9,35,0.065,0.011,0.838,0.014,0.211,0.0,0.058,0.854
12411,3,0,61,0,13,0,9,29,0.048,0.0,0.824,0.0,0.228,0.0,0.058,0.707
12412,1,0,62,0,14,1,5,35,0.016,0.0,0.838,0.0,0.246,0.009,0.032,0.854
12413,4,3,60,0,10,0,6,35,0.065,0.016,0.811,0.0,0.175,0.0,0.039,0.854
12414,2,3,58,0,12,1,8,35,0.032,0.016,0.784,0.0,0.211,0.009,0.052,0.854
12415,51,149,62,49,25,88,118,33,0.823,0.819,0.838,0.671,0.439,0.815,0.766,0.805
12416,49,150,63,44,25,88,117,7,0.79,0.824,0.851,0.603,0.439,0.815,0.76,0.171
12417,48,150,61,35,23,88,118,4,0.774,0.824,0.824,0.479,0.404,0.815,0.766,0.098
12418,51,150,63,51,27,88,119,32,0.823,0.824,0.851,0.699,0.474,0.815,0.773,0.78
12419,49,149,62,44,26,88,119,21,0.79,0.819,0.838,0.603,0.456,0.815,0.773,0.512
12420,51,150,63,44,26,85,119,33,0.823,0.824,0.851,0.603,0.456,0.787,0.773,0.805
12421,51,150,63,50,26,88,119,0,0.823,0.824,0.851,0.685,0.456,0.815,0.773,0.0
12422,51,150,62,50,26,88,119,0,0.823,0.824,0.838,0.685,0.456,0.815,0.773,0.0
12423,52,148,63,51,24,88,120,0,0.839,0.813,0.851,0.699,0.421,0.815,0.779,0.0
12424,52,150,62,51,24,88,119,0,0.839,0.824,0.838,0.699,0.421,0.815,0.773,0.0
12425,52,149,63,50,28,88,120,35,0.839,0.819,0.851,0.685,0.491,0.815,0.779,0.854
12426,53,151,63,51,28,88,118,35,0.855,0.83,0.851,0.699,0.491,0.815,0.766,0.854
12427,37,151,63,42,28,82,118,35,0.597,0.83,0.851,0.575,0.491,0.759,0.766,0.854
12428,39,4,1,37,11,0,5,2,0.629,0.022,0.014,0.507,0.193,0.0,0.032,0.049
12429,0,0,61,1,24,2,28,34,0.0,0.0,0.824,0.014,0.421,0.019,0.182,0.829
12430,0,1,58,0,19,3,32,34,0.0,0.005,0.784,0.0,0.333,0.028,0.208,0.829
12431,51,145,61,36,9,85,5,4,0.823,0.797,0.824,0.493,0.158,0.787,0.032,0.098
12432,50,147,0,52,10,10,3,1,0.806,0.808,0.0,0.712,0.175,0.093,0.019,0.024
12433,53,143,0,50,12,3,0,2,0.855,0.786,0.0,0.685,0.211,0.028,0.0,0.049
12434,47,2,0,50,11,0,0,0,0.758,0.011,0.0,0.685,0.193,0.0,0.0,0.0
12435,2,8,61,0,23,8,37,35,0.032,0.044,0.824,0.0,0.404,0.074,0.24,0.854
12436,0,2,60,9,16,2,31,35,0.0,0.011,0.811,0.123,0.281,0.019,0.201,0.854
12437,0,1,60,1,15,8,38,32,0.0,0.005,0.811,0.014,0.263,0.074,0.247,0.78
12438,14,0,0,51,2,0,0,0,0.226,0.0,0.0,0.699,0.035,0.0,0.0,0.0
12439,0,0,63,1,15,12,19,35,0.0,0.0,0.851,0.014,0.263,0.111,0.123,0.854
12440,18,135,1,51,11,2,2,0,0.29,0.742,0.014,0.699,0.193,0.019,0.013,0.0
12441,53,150,63,27,13,85,111,23,0.855,0.824,0.851,0.37,0.228,0.787,0.721,0.561
12442,48,147,62,40,24,21,117,34,0.774,0.808,0.838,0.548,0.421,0.194,0.76,0.829
12443,52,30,63,3,12,80,9,16,0.839,0.165,0.851,0.041,0.211,0.741,0.058,0.39
12444,24,138,63,14,24,81,118,34,0.387,0.758,0.851,0.192,0.421,0.75,0.766,0.829
12445,52,146,63,44,23,81,107,6,0.839,0.802,0.851,0.603,0.404,0.75,0.695,0.146
12446,50,149,0,22,15,66,80,1,0.806,0.819,0.0,0.301,0.263,0.611,0.519,0.024
12447,50,147,0,50,22,67,87,5,0.806,0.808,0.0,0.685,0.386,0.62,0.565,0.122
12448,51,147,0,48,10,27,9,1,0.823,0.808,0.0,0.658,0.175,0.25,0.058,0.024
12449,3,1,63,1,15,9,38,33,0.048,0.005,0.851,0.014,0.263,0.083,0.247,0.805
12450,47,145,63,36,24,14,118,35,0.758,0.797,0.851,0.493,0.421,0.13,0.766,0.854
12451,1,3,62,1,10,5,23,33,0.016,0.016,0.838,0.014,0.175,0.046,0.149,0.805
12452,51,150,63,49,26,21,117,35,0.823,0.824,0.851,0.671,0.456,0.194,0.76,0.854
12453,2,2,63,0,25,7,32,35,0.032,0.011,0.851,0.0,0.439,0.065,0.208,0.854
12454,0,1,63,0,15,2,27,34,0.0,0.005,0.851,0.0,0.263,0.019,0.175,0.829
12455,4,9,63,9,26,82,120,35,0.065,0.049,0.851,0.123,0.456,0.759,0.779,0.854
12456,0,0,63,0,11,8,22,34,0.0,0.0,0.851,0.0,0.193,0.074,0.143,0.829
12457,2,1,63,0,15,3,26,30,0.032,0.005,0.851,0.0,0.263,0.028,0.169,0.732
12458,6,1,63,1,9,1,30,35,0.097,0.005,0.851,0.014,0.158,0.009,0.195,0.854
12459,0,0,59,16,17,2,12,33,0.0,0.0,0.797,0.219,0.298,0.019,0.078,0.805
12460,0,8,63,1,21,9,28,35,0.0,0.044,0.851,0.014,0.368,0.083,0.182,0.854
12461,52,142,0,49,12,3,10,5,0.839,0.78,0.0,0.671,0.211,0.028,0.065,0.122
12462,51,147,63,50,26,77,114,34,0.823,0.808,0.851,0.685,0.456,0.713,0.74,0.829
12463,5,144,62,1,24,80,118,30,0.081,0.791,0.838,0.014,0.421,0.741,0.766,0.732
12464,48,145,62,43,24,79,117,33,0.774,0.797,0.838,0.589,0.421,0.731,0.76,0.805
12465,49,137,0,49,11,25,2,1,0.79,0.753,0.0,0.671,0.193,0.231,0.013,0.024
12466,49,127,0,49,12,15,2,0,0.79,0.698,0.0,0.671,0.211,0.139,0.013,0.0
12467,50,147,0,48,11,31,10,1,0.806,0.808,0.0,0.658,0.193,0.287,0.065,0.024
12468,50,148,0,51,10,5,5,1,0.806,0.813,0.0,0.699,0.175,0.046,0.032,0.024
12469,50,145,0,50,3,8,3,0,0.806,0.797,0.0,0.685,0.053,0.074,0.019,0.0
12470,48,144,13,47,23,83,87,2,0.774,0.791,0.176,0.644,0.404,0.769,0.565,0.049
12471,49,146,4,49,22,85,87,2,0.79,0.802,0.054,0.671,0.386,0.787,0.565,0.049
12472,5,144,63,1,22,81,106,7,0.081,0.791,0.851,0.014,0.386,0.75,0.688,0.171
12473,47,147,63,14,23,87,106,6,0.758,0.808,0.851,0.192,0.404,0.806,0.688,0.146
12474,50,138,0,49,11,22,14,0,0.806,0.758,0.0,0.671,0.193,0.204,0.091,0.0
12475,49,148,1,44,24,83,93,23,0.79,0.813,0.014,0.603,0.421,0.769,0.604,0.561
12476,48,135,0,42,22,74,88,20,0.774,0.742,0.0,0.575,0.386,0.685,0.571,0.488
12477,3,150,62,1,23,75,120,35,0.048,0.824,0.838,0.014,0.404,0.694,0.779,0.854
12478,5,3,63,51,25,1,27,34,0.081,0.016,0.851,0.699,0.439,0.009,0.175,0.829
12479,5,5,62,29,25,4,28,35,0.081,0.027,0.838,0.397,0.439,0.037,0.182,0.854
12480,49,150,63,42,23,87,103,35,0.79,0.824,0.851,0.575,0.404,0.806,0.669,0.854
12481,7,11,61,15,20,85,119,35,0.113,0.06,0.824,0.205,0.351,0.787,0.773,0.854
12482,3,147,63,1,23,87,120,35,0.048,0.808,0.851,0.014,0.404,0.806,0.779,0.854
12483,47,150,63,22,23,85,119,35,0.758,0.824,0.851,0.301,0.404,0.787,0.773,0.854
12484,4,150,63,1,23,86,117,35,0.065,0.824,0.851,0.014,0.404,0.796,0.76,0.854
12485,48,144,0,38,13,83,78,9,0.774,0.791,0.0,0.521,0.228,0.769,0.506,0.22
12486,10,125,55,5,17,72,95,30,0.161,0.687,0.743,0.068,0.298,0.667,0.617,0.732
12487,1,70,69,23,15,71,124,30,0.016,0.385,0.932,0.315,0.263,0.657,0.805,0.732
12488,49,18,0,55,8,1,0,0,0.79,0.099,0.0,0.753,0.14,0.009,0.0,0.0
12489,4,154,68,0,25,89,124,26,0.065,0.846,0.919,0.0,0.439,0.824,0.805,0.634
12490,54,158,69,46,31,95,125,31,0.871,0.868,0.932,0.63,0.544,0.88,0.812,0.756
12491,12,156,67,20,19,96,126,33,0.194,0.857,0.905,0.274,0.333,0.889,0.818,0.805
12492,48,161,0,0,20,64,114,3,0.774,0.885,0.0,0.0,0.351,0.593,0.74,0.073
12493,12,0,0,42,15,1,1,24,0.194,0.0,0.0,0.575,0.263,0.009,0.006,0.585
12494,56,40,0,48,13,11,0,3,0.903,0.22,0.0,0.658,0.228,0.102,0.0,0.073
12495,55,26,2,55,16,4,3,0,0.887,0.143,0.027,0.753,0.281,0.037,0.019,0.0
12496,55,24,2,55,14,4,3,0,0.887,0.132,0.027,0.753,0.246,0.037,0.019,0.0
12497,4,143,68,0,20,89,124,33,0.065,0.786,0.919,0.0,0.351,0.824,0.805,0.805
12498,0,3,60,2,18,5,33,31,0.0,0.016,0.811,0.027,0.316,0.046,0.214,0.756
12499,2,152,68,12,15,96,126,31,0.032,0.835,0.919,0.164,0.263,0.889,0.818,0.756
12500,2,95,68,4,18,96,122,31,0.032,0.522,0.919,0.055,0.316,0.889,0.792,0.756
12501,4,144,69,1,17,90,123,15,0.065,0.791,0.932,0.014,0.298,0.833,0.799,0.366
12502,57,161,1,44,31,96,126,33,0.919,0.885,0.014,0.603,0.544,0.889,0.818,0.805
12503,50,161,69,35,30,95,126,30,0.806,0.885,0.932,0.479,0.526,0.88,0.818,0.732
12504,57,160,69,51,32,95,126,33,0.919,0.879,0.932,0.699,0.561,0.88,0.818,0.805
12505,48,155,69,2,30,87,126,31,0.774,0.852,0.932,0.027,0.526,0.806,0.818,0.756
12506,43,143,56,36,23,88,111,1,0.694,0.786,0.757,0.493,0.404,0.815,0.721,0.024
12507,1,151,65,0,15,97,125,17,0.016,0.83,0.878,0.0,0.263,0.898,0.812,0.415
12508,3,144,65,0,14,87,128,34,0.048,0.791,0.878,0.0,0.246,0.806,0.831,0.829
12509,0,148,66,0,15,97,127,29,0.0,0.813,0.892,0.0,0.263,0.898,0.825,0.707
12510,36,154,67,0,25,97,127,28,0.581,0.846,0.905,0.0,0.439,0.898,0.825,0.683
12511,1,148,67,0,15,95,119,28,0.016,0.813,0.905,0.0,0.263,0.88,0.773,0.683
12512,0,144,69,0,15,89,119,29,0.0,0.791,0.932,0.0,0.263,0.824,0.773,0.707
12513,0,138,69,0,15,94,118,29,0.0,0.758,0.932,0.0,0.263,0.87,0.766,0.707
12514,0,156,65,1,25,90,126,30,0.0,0.857,0.878,0.014,0.439,0.833,0.818,0.732
12515,0,158,69,7,24,92,128,25,0.0,0.868,0.932,0.096,0.421,0.852,0.831,0.61
12516,0,146,68,0,15,89,127,30,0.0,0.802,0.919,0.0,0.263,0.824,0.825,0.732
12517,0,129,66,0,10,82,115,20,0.0,0.709,0.892,0.0,0.175,0.759,0.747,0.488
12518,1,136,66,0,12,78,117,15,0.016,0.747,0.892,0.0,0.211,0.722,0.76,0.366
