Title,ECR,EPP,Greens/EFA,IDG,NI,REG,S&D,The Left,ECR%,EPP%,Greens/EFA%,IDG%,NI%,REG%,S&D%,The Left%
2056,4,10,67,11,20,6,19,39,0.062,0.057,0.944,0.172,0.435,0.059,0.132,1.026
2057,47,5,0,64,8,0,2,1,0.734,0.028,0.0,1.0,0.174,0.0,0.014,0.026
2058,1,167,65,0,19,101,141,37,0.016,0.949,0.915,0.0,0.413,0.99,0.979,0.974
2059,15,148,62,9,12,91,29,31,0.234,0.841,0.873,0.141,0.261,0.892,0.201,0.816
2060,21,169,67,19,32,100,141,37,0.328,0.96,0.944,0.297,0.696,0.98,0.979,0.974
2061,10,169,67,7,28,100,138,29,0.156,0.96,0.944,0.109,0.609,0.98,0.958,0.763
2062,8,171,67,34,29,100,142,37,0.125,0.972,0.944,0.531,0.63,0.98,0.986,0.974
2063,11,169,67,9,29,100,142,35,0.172,0.96,0.944,0.141,0.63,0.98,0.986,0.921
2064,11,167,67,9,27,100,139,35,0.172,0.949,0.944,0.141,0.587,0.98,0.965,0.921
2065,60,174,67,43,31,100,142,37,0.938,0.989,0.944,0.672,0.674,0.98,0.986,0.974
2066,49,169,67,10,29,100,142,37,0.766,0.96,0.944,0.156,0.63,0.98,0.986,0.974
2067,5,168,67,1,17,100,138,28,0.078,0.955,0.944,0.016,0.37,0.98,0.958,0.737
2068,5,161,67,0,18,100,139,28,0.078,0.915,0.944,0.0,0.391,0.98,0.965,0.737
2069,19,169,67,0,28,100,139,31,0.297,0.96,0.944,0.0,0.609,0.98,0.965,0.816
2070,14,169,67,0,26,100,111,29,0.219,0.96,0.944,0.0,0.565,0.98,0.771,0.763
2071,2,166,67,1,27,100,138,29,0.031,0.943,0.944,0.016,0.587,0.98,0.958,0.763
2072,10,169,67,7,27,100,139,33,0.156,0.96,0.944,0.109,0.587,0.98,0.965,0.868
2073,6,166,67,7,27,100,139,32,0.094,0.943,0.944,0.109,0.587,0.98,0.965,0.842
2074,3,167,67,1,27,100,141,30,0.047,0.949,0.944,0.016,0.587,0.98,0.979,0.789
2075,17,170,67,10,26,100,141,37,0.266,0.966,0.944,0.156,0.565,0.98,0.979,0.974
2076,14,172,58,44,27,71,27,8,0.219,0.977,0.817,0.688,0.587,0.696,0.188,0.211
2077,0,0,1,21,15,0,3,34,0.0,0.0,0.014,0.328,0.326,0.0,0.021,0.895
2078,1,0,1,10,12,0,5,34,0.016,0.0,0.014,0.156,0.261,0.0,0.035,0.895
2079,1,0,1,28,15,0,6,35,0.016,0.0,0.014,0.438,0.326,0.0,0.042,0.921
2080,53,172,5,33,14,98,112,0,0.828,0.977,0.07,0.516,0.304,0.961,0.778,0.0
2081,0,0,0,19,9,0,1,31,0.0,0.0,0.0,0.297,0.196,0.0,0.007,0.816
2082,56,171,70,0,18,102,144,37,0.875,0.972,0.986,0.0,0.391,1.0,1.0,0.974
2083,5,170,70,0,17,100,144,32,0.078,0.966,0.986,0.0,0.37,0.98,1.0,0.842
2084,5,170,70,0,17,98,144,32,0.078,0.966,0.986,0.0,0.37,0.961,1.0,0.842
2085,1,10,66,25,20,3,143,39,0.016,0.057,0.93,0.391,0.435,0.029,0.993,1.026
2086,0,2,69,1,19,27,20,39,0.0,0.011,0.972,0.016,0.413,0.265,0.139,1.026
2087,59,14,0,65,11,0,1,0,0.922,0.08,0.0,1.016,0.239,0.0,0.007,0.0
2088,62,4,0,65,12,0,1,0,0.969,0.023,0.0,1.016,0.261,0.0,0.007,0.0
2089,57,171,70,39,34,102,143,39,0.891,0.972,0.986,0.609,0.739,1.0,0.993,1.026
2090,10,29,70,31,22,101,144,39,0.156,0.165,0.986,0.484,0.478,0.99,1.0,1.026
2091,54,171,70,22,32,102,144,37,0.844,0.972,0.986,0.344,0.696,1.0,1.0,0.974
2092,56,173,70,23,32,102,144,39,0.875,0.983,0.986,0.359,0.696,1.0,1.0,1.026
2093,5,12,70,28,24,88,143,39,0.078,0.068,0.986,0.438,0.522,0.863,0.993,1.026
2094,5,35,70,4,17,101,144,34,0.078,0.199,0.986,0.062,0.37,0.99,1.0,0.895
2095,56,172,70,39,32,102,144,39,0.875,0.977,0.986,0.609,0.696,1.0,1.0,1.026
2096,3,172,70,39,33,102,144,39,0.047,0.977,0.986,0.609,0.717,1.0,1.0,1.026
2097,9,9,70,61,26,100,143,39,0.141,0.051,0.986,0.953,0.565,0.98,0.993,1.026
2098,56,5,0,65,21,1,1,0,0.875,0.028,0.0,1.016,0.457,0.01,0.007,0.0
2099,2,5,70,1,18,80,140,8,0.031,0.028,0.986,0.016,0.391,0.784,0.972,0.211
2100,7,5,70,47,21,77,140,38,0.109,0.028,0.986,0.734,0.457,0.755,0.972,1.0
2101,5,171,70,21,31,102,144,37,0.078,0.972,0.986,0.328,0.674,1.0,1.0,0.974
2102,4,172,70,19,32,101,144,33,0.062,0.977,0.986,0.297,0.696,0.99,1.0,0.868
2103,8,9,66,45,26,15,10,37,0.125,0.051,0.93,0.703,0.565,0.147,0.069,0.974
2104,5,1,3,16,5,2,3,30,0.078,0.006,0.042,0.25,0.109,0.02,0.021,0.789
2105,6,170,70,3,28,102,143,7,0.094,0.966,0.986,0.047,0.609,1.0,0.993,0.184
2106,5,172,66,3,28,102,142,6,0.078,0.977,0.93,0.047,0.609,1.0,0.986,0.158
2107,3,171,70,1,28,97,142,6,0.047,0.972,0.986,0.016,0.609,0.951,0.986,0.158
2108,3,170,70,0,16,102,144,30,0.047,0.966,0.986,0.0,0.348,1.0,1.0,0.789
2109,2,164,70,0,13,98,140,1,0.031,0.932,0.986,0.0,0.283,0.961,0.972,0.026
2110,5,3,5,52,13,1,3,37,0.078,0.017,0.07,0.812,0.283,0.01,0.021,0.974
2111,8,5,70,54,21,6,136,36,0.125,0.028,0.986,0.844,0.457,0.059,0.944,0.947
2112,17,171,70,31,34,101,139,37,0.266,0.972,0.986,0.484,0.739,0.99,0.965,0.974
2113,51,173,70,12,28,102,140,37,0.797,0.983,0.986,0.188,0.609,1.0,0.972,0.974
2114,8,3,0,64,11,0,1,35,0.125,0.017,0.0,1.0,0.239,0.0,0.007,0.921
2115,1,1,5,28,21,1,1,38,0.016,0.006,0.07,0.438,0.457,0.01,0.007,1.0
2116,1,6,66,19,19,80,142,39,0.016,0.034,0.93,0.297,0.413,0.784,0.986,1.026
2117,0,6,69,11,19,56,2,39,0.0,0.034,0.972,0.172,0.413,0.549,0.014,1.026
2118,0,1,4,1,12,1,2,32,0.0,0.006,0.056,0.016,0.261,0.01,0.014,0.842
2119,10,26,70,54,25,94,143,39,0.156,0.148,0.986,0.844,0.543,0.922,0.993,1.026
2120,9,6,70,56,25,7,142,39,0.141,0.034,0.986,0.875,0.543,0.069,0.986,1.026
2121,13,165,63,3,29,99,136,26,0.203,0.938,0.887,0.047,0.63,0.971,0.944,0.684
2122,58,175,70,63,34,102,143,39,0.906,0.994,0.986,0.984,0.739,1.0,0.993,1.026
2123,44,156,70,19,31,79,143,39,0.688,0.886,0.986,0.297,0.674,0.775,0.993,1.026
2124,39,164,70,0,27,93,143,37,0.609,0.932,0.986,0.0,0.587,0.912,0.993,0.974
2125,1,169,70,26,32,75,143,39,0.016,0.96,0.986,0.406,0.696,0.735,0.993,1.026
2126,49,163,70,27,32,88,143,39,0.766,0.926,0.986,0.422,0.696,0.863,0.993,1.026
2127,0,18,70,0,17,67,142,37,0.0,0.102,0.986,0.0,0.37,0.657,0.986,0.974
2128,39,164,70,19,30,82,142,34,0.609,0.932,0.986,0.297,0.652,0.804,0.986,0.895
2129,1,151,70,0,24,93,142,36,0.016,0.858,0.986,0.0,0.522,0.912,0.986,0.947
2130,0,26,70,0,15,83,142,38,0.0,0.148,0.986,0.0,0.326,0.814,0.986,1.0
2131,48,165,70,0,26,88,140,39,0.75,0.938,0.986,0.0,0.565,0.863,0.972,1.026
2132,1,165,70,19,30,87,140,39,0.016,0.938,0.986,0.297,0.652,0.853,0.972,1.026
2133,0,12,70,0,16,86,140,39,0.0,0.068,0.986,0.0,0.348,0.843,0.972,1.026
2134,1,94,70,1,17,68,134,34,0.016,0.534,0.986,0.016,0.37,0.667,0.931,0.895
2135,60,175,70,33,30,87,143,39,0.938,0.994,0.986,0.516,0.652,0.853,0.993,1.026
2136,4,14,70,0,16,85,135,35,0.062,0.08,0.986,0.0,0.348,0.833,0.938,0.921
2137,47,170,70,24,32,89,142,39,0.734,0.966,0.986,0.375,0.696,0.873,0.986,1.026
2138,56,36,70,62,26,88,141,39,0.875,0.205,0.986,0.969,0.565,0.863,0.979,1.026
2139,48,165,70,25,27,84,143,39,0.75,0.938,0.986,0.391,0.587,0.824,0.993,1.026
2140,50,168,70,57,33,98,143,39,0.781,0.955,0.986,0.891,0.717,0.961,0.993,1.026
2141,40,159,66,0,25,84,139,39,0.625,0.903,0.93,0.0,0.543,0.824,0.965,1.026
2142,0,26,70,1,14,76,142,39,0.0,0.148,0.986,0.016,0.304,0.745,0.986,1.026
2143,44,151,70,44,24,79,139,39,0.688,0.858,0.986,0.688,0.522,0.775,0.965,1.026
2144,43,160,70,1,17,77,142,39,0.672,0.909,0.986,0.016,0.37,0.755,0.986,1.026
2145,44,23,70,33,19,80,142,39,0.688,0.131,0.986,0.516,0.413,0.784,0.986,1.026
2146,50,164,70,33,32,73,143,39,0.781,0.932,0.986,0.516,0.696,0.716,0.993,1.026
2147,4,168,70,1,25,83,143,39,0.062,0.955,0.986,0.016,0.543,0.814,0.993,1.026
2148,44,171,70,0,26,82,143,39,0.688,0.972,0.986,0.0,0.565,0.804,0.993,1.026
2149,40,163,68,0,30,72,139,38,0.625,0.926,0.958,0.0,0.652,0.706,0.965,1.0
2150,20,12,0,64,9,3,2,0,0.312,0.068,0.0,1.0,0.196,0.029,0.014,0.0
2151,43,151,68,0,29,95,134,37,0.672,0.858,0.958,0.0,0.63,0.931,0.931,0.974
2152,0,8,69,26,22,2,10,39,0.0,0.045,0.972,0.406,0.478,0.02,0.069,1.026
2153,58,175,70,43,32,102,143,39,0.906,0.994,0.986,0.672,0.696,1.0,0.993,1.026
2154,1,164,70,0,26,89,139,26,0.016,0.932,0.986,0.0,0.565,0.873,0.965,0.684
2155,2,4,27,25,16,3,6,39,0.031,0.023,0.38,0.391,0.348,0.029,0.042,1.026
2156,43,172,70,18,30,101,139,34,0.672,0.977,0.986,0.281,0.652,0.99,0.965,0.895
2157,5,3,0,28,7,0,1,20,0.078,0.017,0.0,0.438,0.152,0.0,0.007,0.526
2158,56,4,4,63,19,1,0,1,0.875,0.023,0.056,0.984,0.413,0.01,0.0,0.026
2159,0,1,69,8,19,85,20,38,0.0,0.006,0.972,0.125,0.413,0.833,0.139,1.0
2160,6,10,70,34,19,30,28,39,0.094,0.057,0.986,0.531,0.413,0.294,0.194,1.026
2161,0,2,65,20,21,2,4,39,0.0,0.011,0.915,0.312,0.457,0.02,0.028,1.026
2162,5,1,65,17,9,25,2,39,0.078,0.006,0.915,0.266,0.196,0.245,0.014,1.026
2163,56,175,70,61,34,98,141,39,0.875,0.994,0.986,0.953,0.739,0.961,0.979,1.026
2164,5,170,70,0,27,96,143,35,0.078,0.966,0.986,0.0,0.587,0.941,0.993,0.921
2165,0,21,69,0,19,90,139,37,0.0,0.119,0.972,0.0,0.413,0.882,0.965,0.974
2166,2,4,24,25,16,2,5,38,0.031,0.023,0.338,0.391,0.348,0.02,0.035,1.0
2167,0,1,69,7,17,3,4,38,0.0,0.006,0.972,0.109,0.37,0.029,0.028,1.0
2168,1,169,65,19,22,95,142,4,0.016,0.96,0.915,0.297,0.478,0.931,0.986,0.105
2169,2,4,6,44,21,2,3,38,0.031,0.023,0.085,0.688,0.457,0.02,0.021,1.0
2170,2,170,70,19,32,101,143,39,0.031,0.966,0.986,0.297,0.696,0.99,0.993,1.026
2171,52,172,70,0,26,102,143,36,0.812,0.977,0.986,0.0,0.565,1.0,0.993,0.947
2172,52,172,69,0,27,102,143,36,0.812,0.977,0.972,0.0,0.587,1.0,0.993,0.947
2173,62,174,2,43,16,97,9,0,0.969,0.989,0.028,0.672,0.348,0.951,0.062,0.0
2174,9,50,70,0,15,101,137,39,0.141,0.284,0.986,0.0,0.326,0.99,0.951,1.026
2175,7,19,70,0,16,98,132,38,0.109,0.108,0.986,0.0,0.348,0.961,0.917,1.0
2176,4,169,66,19,21,100,143,1,0.062,0.96,0.93,0.297,0.457,0.98,0.993,0.026
2177,4,166,70,30,34,99,140,39,0.062,0.943,0.986,0.469,0.739,0.971,0.972,1.026
2178,58,173,70,43,30,102,143,39,0.906,0.983,0.986,0.672,0.652,1.0,0.993,1.026
2179,56,171,70,1,27,102,142,39,0.875,0.972,0.986,0.016,0.587,1.0,0.986,1.026
2180,7,174,70,24,26,101,143,31,0.109,0.989,0.986,0.375,0.565,0.99,0.993,0.816
2181,5,171,70,0,25,102,143,33,0.078,0.972,0.986,0.0,0.543,1.0,0.993,0.868
2182,6,173,70,43,31,102,143,38,0.094,0.983,0.986,0.672,0.674,1.0,0.993,1.0
2183,6,171,70,0,25,101,143,34,0.094,0.972,0.986,0.0,0.543,0.99,0.993,0.895
2184,58,171,70,1,25,101,143,39,0.906,0.972,0.986,0.016,0.543,0.99,0.993,1.026
2185,51,173,70,53,32,94,134,33,0.797,0.983,0.986,0.828,0.696,0.922,0.931,0.868
2186,49,7,70,54,22,29,25,39,0.766,0.04,0.986,0.844,0.478,0.284,0.174,1.026
2187,7,169,70,24,27,99,140,37,0.109,0.96,0.986,0.375,0.587,0.971,0.972,0.974
2188,2,162,66,0,19,97,140,34,0.031,0.92,0.93,0.0,0.413,0.951,0.972,0.895
2189,60,174,66,33,22,101,143,7,0.938,0.989,0.93,0.516,0.478,0.99,0.993,0.184
2190,5,170,69,0,25,102,143,38,0.078,0.966,0.972,0.0,0.543,1.0,0.993,1.0
2191,44,4,2,64,9,1,1,1,0.688,0.023,0.028,1.0,0.196,0.01,0.007,0.026
2192,5,168,70,0,27,102,143,39,0.078,0.955,0.986,0.0,0.587,1.0,0.993,1.026
2193,23,6,1,65,10,0,1,0,0.359,0.034,0.014,1.016,0.217,0.0,0.007,0.0
2194,41,8,0,64,10,0,1,0,0.641,0.045,0.0,1.0,0.217,0.0,0.007,0.0
2195,7,40,70,0,15,101,140,38,0.109,0.227,0.986,0.0,0.326,0.99,0.972,1.0
2196,5,7,69,55,22,32,26,39,0.078,0.04,0.972,0.859,0.478,0.314,0.181,1.026
2197,0,1,69,8,17,2,6,39,0.0,0.006,0.972,0.125,0.37,0.02,0.042,1.026
2198,0,1,69,9,18,4,5,39,0.0,0.006,0.972,0.141,0.391,0.039,0.035,1.026
2199,2,160,67,0,25,99,140,33,0.031,0.909,0.944,0.0,0.543,0.971,0.972,0.868
2200,43,157,64,0,21,96,135,37,0.672,0.892,0.901,0.0,0.457,0.941,0.938,0.974
2201,3,5,67,1,16,24,6,37,0.047,0.028,0.944,0.016,0.348,0.235,0.042,0.974
2202,5,168,68,23,29,79,141,37,0.078,0.955,0.958,0.359,0.63,0.775,0.979,0.974
2203,56,168,5,26,14,77,138,1,0.875,0.955,0.07,0.406,0.304,0.755,0.958,0.026
2204,3,22,68,10,20,54,111,37,0.047,0.125,0.958,0.156,0.435,0.529,0.771,0.974
2205,2,3,69,32,23,84,139,38,0.031,0.017,0.972,0.5,0.5,0.824,0.965,1.0
2206,1,8,69,23,23,84,139,38,0.016,0.045,0.972,0.359,0.5,0.824,0.965,1.0
2207,1,3,69,4,19,73,138,32,0.016,0.017,0.972,0.062,0.413,0.716,0.958,0.842
2208,5,8,64,51,10,14,3,2,0.078,0.045,0.901,0.797,0.217,0.137,0.021,0.053
2209,4,26,68,50,26,67,136,38,0.062,0.148,0.958,0.781,0.565,0.657,0.944,1.0
2210,9,174,68,25,31,102,140,7,0.141,0.989,0.958,0.391,0.674,1.0,0.972,0.184
2211,0,4,5,0,15,4,22,38,0.0,0.023,0.07,0.0,0.326,0.039,0.153,1.0
2212,0,2,5,0,15,2,19,32,0.0,0.011,0.07,0.0,0.326,0.02,0.132,0.842
2213,55,6,0,43,5,7,5,1,0.859,0.034,0.0,0.672,0.109,0.069,0.035,0.026
2214,58,41,1,62,9,7,14,6,0.906,0.233,0.014,0.969,0.196,0.069,0.097,0.158
2215,60,42,0,44,5,11,9,1,0.938,0.239,0.0,0.688,0.109,0.108,0.062,0.026
2216,58,33,0,37,5,11,23,1,0.906,0.188,0.0,0.578,0.109,0.108,0.16,0.026
2217,55,6,0,62,8,0,0,0,0.859,0.034,0.0,0.969,0.174,0.0,0.0,0.0
2218,1,166,69,1,27,97,138,36,0.016,0.943,0.972,0.016,0.587,0.951,0.958,0.947
2219,55,5,0,62,8,0,0,1,0.859,0.028,0.0,0.969,0.174,0.0,0.0,0.026
2220,7,169,69,10,27,101,140,38,0.109,0.96,0.972,0.156,0.587,0.99,0.972,1.0
2221,55,172,69,51,30,102,141,8,0.859,0.977,0.972,0.797,0.652,1.0,0.979,0.211
2222,63,45,0,43,5,12,18,1,0.984,0.256,0.0,0.672,0.109,0.118,0.125,0.026
2223,53,21,0,54,8,7,13,1,0.828,0.119,0.0,0.844,0.174,0.069,0.09,0.026
2224,60,30,0,62,9,11,11,0,0.938,0.17,0.0,0.969,0.196,0.108,0.076,0.0
2225,4,168,68,5,29,100,140,34,0.062,0.955,0.958,0.078,0.63,0.98,0.972,0.895
2226,4,0,64,1,6,1,1,37,0.062,0.0,0.901,0.016,0.13,0.01,0.007,0.974
2227,58,173,4,35,23,100,4,0,0.906,0.983,0.056,0.547,0.5,0.98,0.028,0.0
2228,59,172,64,60,26,100,4,9,0.922,0.977,0.901,0.938,0.565,0.98,0.028,0.237
2229,59,172,0,64,25,99,4,4,0.922,0.977,0.0,1.0,0.543,0.971,0.028,0.105
2230,52,170,5,35,29,101,139,8,0.812,0.966,0.07,0.547,0.63,0.99,0.965,0.211
2231,0,7,69,19,20,99,140,38,0.0,0.04,0.972,0.297,0.435,0.971,0.972,1.0
2232,63,169,4,64,30,73,34,1,0.984,0.96,0.056,1.0,0.652,0.716,0.236,0.026
2233,1,5,19,9,17,27,140,38,0.016,0.028,0.268,0.141,0.37,0.265,0.972,1.0
2234,11,169,69,40,37,101,141,38,0.172,0.96,0.972,0.625,0.804,0.99,0.979,1.0
2235,7,169,69,39,36,9,140,38,0.109,0.96,0.972,0.609,0.783,0.088,0.972,1.0
2236,59,170,69,40,35,102,141,38,0.922,0.966,0.972,0.625,0.761,1.0,0.979,1.0
2237,2,21,69,27,24,82,140,38,0.031,0.119,0.972,0.422,0.522,0.804,0.972,1.0
2238,59,34,69,63,27,101,141,38,0.922,0.193,0.972,0.984,0.587,0.99,0.979,1.0
2239,5,15,69,35,25,28,138,38,0.078,0.085,0.972,0.547,0.543,0.275,0.958,1.0
2240,4,14,69,31,23,87,135,38,0.062,0.08,0.972,0.484,0.5,0.853,0.938,1.0
2241,4,12,69,50,25,91,141,38,0.062,0.068,0.972,0.781,0.543,0.892,0.979,1.0
2242,0,5,68,25,23,6,22,38,0.0,0.028,0.958,0.391,0.5,0.059,0.153,1.0
2243,1,4,69,4,18,4,8,38,0.016,0.023,0.972,0.062,0.391,0.039,0.056,1.0
2244,10,29,69,30,22,99,125,38,0.156,0.165,0.972,0.469,0.478,0.971,0.868,1.0
2245,59,171,69,59,33,101,140,38,0.922,0.972,0.972,0.922,0.717,0.99,0.972,1.0
2246,1,6,69,28,21,28,139,38,0.016,0.034,0.972,0.438,0.457,0.275,0.965,1.0
2247,1,3,69,30,22,6,138,38,0.016,0.017,0.972,0.469,0.478,0.059,0.958,1.0
2248,58,172,69,63,34,102,140,38,0.906,0.977,0.972,0.984,0.739,1.0,0.972,1.0
2249,0,29,69,26,23,81,139,38,0.0,0.165,0.972,0.406,0.5,0.794,0.965,1.0
2250,0,1,17,4,13,3,1,32,0.0,0.006,0.239,0.062,0.283,0.029,0.007,0.842
2251,2,10,69,6,18,28,6,37,0.031,0.057,0.972,0.094,0.391,0.275,0.042,0.974
2252,5,5,69,8,16,31,139,38,0.078,0.028,0.972,0.125,0.348,0.304,0.965,1.0
2253,3,33,69,63,26,29,140,38,0.047,0.188,0.972,0.984,0.565,0.284,0.972,1.0
2254,8,165,67,30,34,98,140,37,0.125,0.938,0.944,0.469,0.739,0.961,0.972,0.974
2255,0,1,61,10,8,5,0,37,0.0,0.006,0.859,0.156,0.174,0.049,0.0,0.974
2256,2,7,61,39,15,6,2,38,0.031,0.04,0.859,0.609,0.326,0.059,0.014,1.0
2257,2,1,63,39,16,4,2,38,0.031,0.006,0.887,0.609,0.348,0.039,0.014,1.0
2258,2,4,66,39,25,7,2,38,0.031,0.023,0.93,0.609,0.543,0.069,0.014,1.0
2259,2,3,66,39,25,8,2,38,0.031,0.017,0.93,0.609,0.543,0.078,0.014,1.0
2260,2,4,66,38,25,11,3,38,0.031,0.023,0.93,0.594,0.543,0.108,0.021,1.0
2261,59,161,6,27,13,97,139,3,0.922,0.915,0.085,0.422,0.283,0.951,0.965,0.079
2262,64,171,69,62,38,100,134,38,1.0,0.972,0.972,0.969,0.826,0.98,0.931,1.0
2263,48,171,69,24,30,100,134,36,0.75,0.972,0.972,0.375,0.652,0.98,0.931,0.947
2264,44,165,69,0,27,99,134,32,0.688,0.938,0.972,0.0,0.587,0.971,0.931,0.842
2265,49,159,69,9,27,99,134,6,0.766,0.903,0.972,0.141,0.587,0.971,0.931,0.158
2266,41,136,69,23,17,73,123,34,0.641,0.773,0.972,0.359,0.37,0.716,0.854,0.895
2267,18,167,69,52,33,95,134,35,0.281,0.949,0.972,0.812,0.717,0.931,0.931,0.921
2268,6,1,6,0,12,1,2,36,0.094,0.006,0.085,0.0,0.261,0.01,0.014,0.947
2269,7,1,15,0,14,2,5,34,0.109,0.006,0.211,0.0,0.304,0.02,0.035,0.895
2270,1,4,4,23,15,1,3,36,0.016,0.023,0.056,0.359,0.326,0.01,0.021,0.947
2271,7,4,5,42,20,1,2,32,0.109,0.023,0.07,0.656,0.435,0.01,0.014,0.842
2272,46,11,17,20,18,4,11,33,0.719,0.062,0.239,0.312,0.391,0.039,0.076,0.868
2273,11,1,0,24,6,0,2,4,0.172,0.006,0.0,0.375,0.13,0.0,0.014,0.105
2274,8,17,4,44,16,5,7,23,0.125,0.097,0.056,0.688,0.348,0.049,0.049,0.605
2275,20,154,69,32,21,86,125,34,0.312,0.875,0.972,0.5,0.457,0.843,0.868,0.895
2276,1,144,66,0,16,78,122,29,0.016,0.818,0.93,0.0,0.348,0.765,0.847,0.763
2277,58,3,0,62,10,0,0,0,0.906,0.017,0.0,0.969,0.217,0.0,0.0,0.0
2278,0,4,15,0,15,14,30,34,0.0,0.023,0.211,0.0,0.326,0.137,0.208,0.895
2279,0,6,17,0,14,8,30,27,0.0,0.034,0.239,0.0,0.304,0.078,0.208,0.711
2280,4,152,69,0,16,99,125,36,0.062,0.864,0.972,0.0,0.348,0.971,0.868,0.947
2281,1,145,69,0,15,99,122,13,0.016,0.824,0.972,0.0,0.326,0.971,0.847,0.342
2282,7,12,23,4,15,25,32,30,0.109,0.068,0.324,0.062,0.326,0.245,0.222,0.789
2283,24,3,0,63,10,0,0,1,0.375,0.017,0.0,0.984,0.217,0.0,0.0,0.026
2284,1,146,68,0,16,77,122,29,0.016,0.83,0.958,0.0,0.348,0.755,0.847,0.763
2285,14,5,0,39,9,1,0,1,0.219,0.028,0.0,0.609,0.196,0.01,0.0,0.026
2286,23,5,0,63,9,1,0,2,0.359,0.028,0.0,0.984,0.196,0.01,0.0,0.053
2287,33,6,0,63,10,0,0,0,0.516,0.034,0.0,0.984,0.217,0.0,0.0,0.0
2288,0,0,13,0,7,1,7,31,0.0,0.0,0.183,0.0,0.152,0.01,0.049,0.816
2289,0,1,4,1,13,1,2,24,0.0,0.006,0.056,0.016,0.283,0.01,0.014,0.632
2290,0,132,69,0,16,72,123,28,0.0,0.75,0.972,0.0,0.348,0.706,0.854,0.737
2291,8,133,65,0,7,77,129,1,0.125,0.756,0.915,0.0,0.152,0.755,0.896,0.026
2292,2,155,69,0,16,87,127,31,0.031,0.881,0.972,0.0,0.348,0.853,0.882,0.816
2293,22,5,0,63,9,0,0,1,0.344,0.028,0.0,0.984,0.196,0.0,0.0,0.026
2294,46,145,66,42,24,88,126,35,0.719,0.824,0.93,0.656,0.522,0.863,0.875,0.921
2295,12,144,69,0,17,86,131,31,0.188,0.818,0.972,0.0,0.37,0.843,0.91,0.816
